Id_x;OwnerId;IsDeleted;Name_x;CurrencyIsoCode_x;CreatedDate_x;CreatedById_x;LastModifiedDate_x;LastModifiedById_x;SystemModstamp_x;Construction__c;Product__c;Gestao_de_Consumos__c;Interconnection_Site__c;Interconnection_Voltage_Level__c;Installation_Type__c;Mobi_E_Connection__c;Technical_Observations__c;Number_of_Charging_Stations__c;Number_of_Equipment_Installed_PIEE__c;Designacao_Local_Interligacao__c;Nivel_Tensao__c;TRE_OPC__c;Asset__c;EV_Charge_Connection__c;Source__c;Responsibility_for_TRE__c;Construction_Name__c;Generate_Template__c;Technical_Control_Template__c;MOBI_E_DPC_Connection__c;Quote__c;Electric_Mobility_Type__c;POD_Production__c;ct_id;salesforce_id;origem;numero_postos_carregamento;Id_y;Name_y;CurrencyIsoCode_y;RecordTypeId;CreatedDate_y;CreatedById_y;LastModifiedDate_y;LastModifiedById_y;SystemModstamp_y;Controlo_Tecnico__c;OtherBrand__c;Equipment_Type__c;Model__c;Warranty_years__c;Accessibility__c;Card_Number__c;GPRS_ICCID__c;ID_Mobi_E__c;Localization__c;Number_of_Points__c;Potencia_kW__c;Serial_Number__c;Observations__c;Fixation_Type__c;Location__Latitude__s;Location__Longitude__s;Location__c;N_Plugs__c;BrandModel__c;Brand_and_Model_Name__c;Material_Code__c;Power_kW_matrix__c;Warranty_years_Matrix__c;Exist_Serial_Number__c;eq_id;latitude;longitude
a2pQv000000Q6JtIAK;005b0000005zonLAAQ;False;CT-0183646;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsDIAW;False;GA;;;False;;False;;;;a2pQv000000Q6JtIAK;02iQv000007ASsDIAW;GA;1.0;a48Qv000000la0LIAQ;00880;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-29T14:45:54.000+0000;0057S000002x5adQAA;2026-06-29T14:45:54.000+0000;a2pQv000000Q6JtIAK;;Charging_Post;;2.0;Public;;89882390000798627595;ES*EDPE00880;Interior Park;1.0;22.0;;;Solo;-3.362040212;40.44650704;OrderedDict({'latitude': -3.362040212, 'longitude': 40.44650704});2.0;a4pQv0000007YRZIA2;CHAGO | EVF200 3PH  2x22kW;20197543;44.0;0.0;1.0;a48Qv000000la0LIAQ;-3.362040212;40.44650704
a2pQv000000Q6JuIAK;005b0000005zonLAAQ;False;CT-0183647;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsEIAW;False;GA;;;False;;False;;;;a2pQv000000Q6JuIAK;02iQv000007ASsEIAW;GA;1.0;a48Qv000000la0MIAQ;00279;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T10:28:00.000+0000;0057S000002x5adQAA;2026-06-30T10:28:00.000+0000;a2pQv000000Q6JuIAK;;Charging_Post;;2.0;Public;;89882390000798627744;ES*EDPE00279;Uncovered Outdoor Park;1.0;22.0;;;Solo;-3.773851002;40.3737584;OrderedDict({'latitude': -3.773851002, 'longitude': 40.3737584});2.0;a4pQv0000007YRZIA2;CHAGO | EVF200 3PH  2x22kW;20197543;44.0;0.0;1.0;a48Qv000000la0MIAQ;-3.773851002;40.3737584
a2pQv000000Q6JvIAK;005b0000005zonLAAQ;False;CT-0183648;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsFIAW;False;GA;;;False;;False;;;;a2pQv000000Q6JvIAK;02iQv000007ASsFIAW;GA;1.0;a48Qv000000la0NIAQ;00273;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T10:28:42.000+0000;0057S000002x5adQAA;2026-06-30T10:28:42.000+0000;a2pQv000000Q6JvIAK;;Charging_Post;;2.0;Public;;89882390000798627462;ES*EDPE00273;Interior Park;1.0;22.0;;;Solo;-3.604405171;39.46301408;OrderedDict({'latitude': -3.604405171, 'longitude': 39.46301408});2.0;a4pQv0000007YRZIA2;CHAGO | EVF200 3PH  2x22kW;20197543;44.0;0.0;1.0;a48Qv000000la0NIAQ;-3.604405171;39.46301408
a2pQv000000Q6JwIAK;005b0000005zonLAAQ;False;CT-0183649;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsGIAW;False;GA;;;False;;False;;;;a2pQv000000Q6JwIAK;02iQv000007ASsGIAW;GA;1.0;a48Qv000000la0OIAQ;00270;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T10:29:22.000+0000;0057S000002x5adQAA;2026-06-30T10:29:22.000+0000;a2pQv000000Q6JwIAK;;Charging_Post;;2.0;Public;;89882390000798628056 - IP: 10.145.208.20;ES*EDPE00270;Uncovered Outdoor Park;1.0;22.0;;;Solo;-3.537552013;40.35339702;OrderedDict({'latitude': -3.537552013, 'longitude': 40.35339702});2.0;a4pQv0000007YRZIA2;CHAGO | EVF200 3PH  2x22kW;20197543;44.0;0.0;1.0;a48Qv000000la0OIAQ;-3.537552013;40.35339702
a2pQv000000Q6JxIAK;005b0000005zonLAAQ;False;CT-0183650;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsHIAW;False;GA;;;False;;False;;;;a2pQv000000Q6JxIAK;02iQv000007ASsHIAW;GA;1.0;a48Qv000000la0PIAQ;AHM_MA_AlcalaHenares_Becquer_1;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T10:29:57.000+0000;0057S000002x5adQAA;2026-06-30T10:29:57.000+0000;a2pQv000000Q6JxIAK;;Charging_Post;;2.0;Public;;89882390000798627389;ES*EDPE00881;Uncovered Outdoor Park;1.0;7.4;;;Solo;-3.367436675;40.51099898;OrderedDict({'latitude': -3.367436675, 'longitude': 40.51099898});2.0;a4pQv0000007YRZIA2;CHAGO | EVF200 3PH  2x22kW;20197543;44.0;0.0;0.0;a48Qv000000la0PIAQ;-3.367436675;40.51099898
a2pQv000000Q6JyIAK;005b0000005zonLAAQ;False;CT-0183651;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsIIAW;False;GA;;;False;;False;;;;a2pQv000000Q6JyIAK;02iQv000007ASsIIAW;GA;1.0;a48Qv000000la0QIAQ;00264;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T10:47:39.000+0000;0057S000002x5adQAA;2026-06-30T10:47:39.000+0000;a2pQv000000Q6JyIAK;;Charging_Post;;2.0;Public;;89882390000737884430;ES*EDPE00264;Uncovered Outdoor Park;1.0;22.0;;;Solo;-3.588406894;40.47532543;OrderedDict({'latitude': -3.588406894, 'longitude': 40.47532543});2.0;a4pQv0000007YRZIA2;CHAGO | EVF200 3PH  2x22kW;20197543;44.0;0.0;0.0;a48Qv000000la0QIAQ;-3.588406894;40.47532543
a2pQv000000Q6JzIAK;005b0000005zonLAAQ;False;CT-0183652;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsJIAW;False;GA;;;False;;False;;;;a2pQv000000Q6JzIAK;02iQv000007ASsJIAW;GA;1.0;a48Qv000000la0RIAQ;00260;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T10:52:00.000+0000;0057S000002x5adQAA;2026-06-30T10:52:00.000+0000;a2pQv000000Q6JzIAK;;Charging_Post;;2.0;Public;;89882390000798628023;ES*EDPE00260;Interior Park;1.0;7.4;;;Solo;-3.903828014;40.40876411;OrderedDict({'latitude': -3.903828014, 'longitude': 40.40876411});2.0;a4pQv0000007YRZIA2;CHAGO | EVF200 3PH  2x22kW;20197543;44.0;0.0;0.0;a48Qv000000la0RIAQ;-3.903828014;40.40876411
a2pQv000000Q6K0IAK;005b0000005zonLAAQ;False;CT-0183653;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsKIAW;False;GA;;;False;;False;;;;a2pQv000000Q6K0IAK;02iQv000007ASsKIAW;GA;1.0;a48Qv000000la0SIAQ;00261;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T10:53:16.000+0000;0057S000002x5adQAA;2026-06-30T10:53:16.000+0000;a2pQv000000Q6K0IAK;;Charging_Post;;2.0;Public;;89882390000798628015;ES*EDPE00261;Interior Park;1.0;7.4;;;Solo;-3.903828014;40.40876411;OrderedDict({'latitude': -3.903828014, 'longitude': 40.40876411});2.0;a4pQv0000007YRZIA2;CHAGO | EVF200 3PH  2x22kW;20197543;44.0;0.0;0.0;a48Qv000000la0SIAQ;-3.903828014;40.40876411
a2pQv000000Q6K1IAK;005b0000005zonLAAQ;False;CT-0183654;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsLIAW;False;GA;;;False;;False;;;;a2pQv000000Q6K1IAK;02iQv000007ASsLIAW;GA;1.0;a48Qv000000la0TIAQ;00277;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T10:54:12.000+0000;0057S000002x5adQAA;2026-06-30T10:54:12.000+0000;a2pQv000000Q6K1IAK;;Charging_Post;;2.0;Public;;89882390000798627181;ES*EDPE00277;Interior Park;1.0;22.0;;;Solo;-3.750404;40.362748;OrderedDict({'latitude': -3.750404, 'longitude': 40.362748});2.0;a4pQv0000007YRZIA2;CHAGO | EVF200 3PH  2x22kW;20197543;44.0;0.0;1.0;a48Qv000000la0TIAQ;-3.750404;40.362748
a2pQv000000Q6K2IAK;005b0000005zonLAAQ;False;CT-0183655;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsMIAW;False;GA;;;False;;False;;;;a2pQv000000Q6K2IAK;02iQv000007ASsMIAW;GA;1.0;a48Qv000000la0UIAQ;00287;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T10:57:04.000+0000;0057S000002x5adQAA;2026-06-30T10:57:04.000+0000;a2pQv000000Q6K2IAK;;Charging_Post;;2.0;Public;;89882390000798627819;ES*EDPE00287;Interior Park;1.0;22.0;;;Solo;-3.554188;40.420153;OrderedDict({'latitude': -3.554188, 'longitude': 40.420153});2.0;a4pQv0000007YRZIA2;CHAGO | EVF200 3PH  2x22kW;20197543;44.0;0.0;0.0;a48Qv000000la0UIAQ;-3.554188;40.420153
a2pQv000000Q6K3IAK;005b0000005zonLAAQ;False;CT-0183656;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsNIAW;False;GA;;;False;;False;;;;a2pQv000000Q6K3IAK;02iQv000007ASsNIAW;GA;1.0;a48Qv000000la0VIAQ;00288;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T10:57:49.000+0000;0057S000002x5adQAA;2026-06-30T10:57:49.000+0000;a2pQv000000Q6K3IAK;;Charging_Post;;2.0;Public;;8988239000798627827;ES*EDPE00288;Interior Park;1.0;22.0;;;Solo;-3.554188;40.420153;OrderedDict({'latitude': -3.554188, 'longitude': 40.420153});2.0;a4pQv0000007YRZIA2;CHAGO | EVF200 3PH  2x22kW;20197543;44.0;0.0;1.0;a48Qv000000la0VIAQ;-3.554188;40.420153
a2pQv000000Q6K4IAK;005b0000005zonLAAQ;False;CT-0183657;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsOIAW;False;GA;;;False;;False;;;;a2pQv000000Q6K4IAK;02iQv000007ASsOIAW;GA;1.0;a48Qv000000la0WIAQ;00258;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T11:00:17.000+0000;0057S000002x5adQAA;2026-06-30T11:00:17.000+0000;a2pQv000000Q6K4IAK;;Charging_Post;;2.0;Public;;89882390000798628031;ES*EDPE00258;Interior Park;1.0;22.0;;;Solo;-3.89918918;40.35053238;OrderedDict({'latitude': -3.89918918, 'longitude': 40.35053238});2.0;a4pQv0000007YRZIA2;CHAGO | EVF200 3PH  2x22kW;20197543;44.0;0.0;0.0;a48Qv000000la0WIAQ;-3.89918918;40.35053238
a2pQv000000Q6K5IAK;005b0000005zonLAAQ;False;CT-0183658;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsPIAW;False;GA;;;False;;False;;;;a2pQv000000Q6K5IAK;02iQv000007ASsPIAW;GA;1.0;a48Qv000000la0XIAQ;00271;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T11:02:59.000+0000;0057S000002x5adQAA;2026-06-30T11:02:59.000+0000;a2pQv000000Q6K5IAK;;Charging_Post;;2.0;Public;;89882390000798627900;ES*EDPE00271;Interior Park;1.0;22.0;;;Solo;-3.701938865;40.38802079;OrderedDict({'latitude': -3.701938865, 'longitude': 40.38802079});2.0;a4pQv0000007YRZIA2;CHAGO | EVF200 3PH  2x22kW;20197543;44.0;0.0;0.0;a48Qv000000la0XIAQ;-3.701938865;40.38802079
a2pQv000000Q6K6IAK;005b0000005zonLAAQ;False;CT-0183659;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsQIAW;False;GA;;;False;;False;;;;a2pQv000000Q6K6IAK;02iQv000007ASsQIAW;GA;1.0;a48Qv000000la0YIAQ;00259;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T11:03:50.000+0000;0057S000002x5adQAA;2026-06-30T11:03:50.000+0000;a2pQv000000Q6K6IAK;;Charging_Post;;2.0;Public;;89882390000798628049;ES*EDPE00259;Interior Park;1.0;22.0;;;Solo;-3.89918918;40.35053238;OrderedDict({'latitude': -3.89918918, 'longitude': 40.35053238});2.0;a4pQv0000007YRZIA2;CHAGO | EVF200 3PH  2x22kW;20197543;44.0;0.0;0.0;a48Qv000000la0YIAQ;-3.89918918;40.35053238
a2pQv000000Q6K7IAK;005b0000005zonLAAQ;False;CT-0183660;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsRIAW;False;GA;;;False;;False;;;;a2pQv000000Q6K7IAK;02iQv000007ASsRIAW;GA;1.0;a48Qv000000la0ZIAQ;00892;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T11:05:07.000+0000;0057S000002x5adQAA;2026-06-30T11:05:07.000+0000;a2pQv000000Q6K7IAK;;Charging_Post;;2.0;Public;;89882390000798627579;ES*EDPE00892;Interior Park;1.0;22.0;;;Solo;-3.690082;40.194399;OrderedDict({'latitude': -3.690082, 'longitude': 40.194399});2.0;a4pQv0000007YRZIA2;CHAGO | EVF200 3PH  2x22kW;20197543;44.0;0.0;1.0;a48Qv000000la0ZIAQ;-3.690082;40.194399
a2pQv000000Q6K8IAK;005b0000005zonLAAQ;False;CT-0183661;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsSIAW;False;GA;;;False;;False;;;;a2pQv000000Q6K8IAK;02iQv000007ASsSIAW;GA;1.0;a48Qv000000la0aIAA;00286;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T11:06:11.000+0000;0057S000002x5adQAA;2026-06-30T11:06:11.000+0000;a2pQv000000Q6K8IAK;;Charging_Post;;2.0;Public;;89882390000480186520;ES*EDPE00286;Uncovered Outdoor Park;1.0;7.4;;;Solo;-3.993307923;40.44733729;OrderedDict({'latitude': -3.993307923, 'longitude': 40.44733729});2.0;a4pQv0000007YRZIA2;CHAGO | EVF200 3PH  2x22kW;20197543;44.0;0.0;0.0;a48Qv000000la0aIAA;-3.993307923;40.44733729
a2pQv000000Q6K9IAK;005b0000005zonLAAQ;False;CT-0183662;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsTIAW;False;GA;;;False;;False;;;;a2pQv000000Q6K9IAK;02iQv000007ASsTIAW;GA;1.0;a48Qv000000la0bIAA;00282;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T11:06:55.000+0000;0057S000002x5adQAA;2026-06-30T11:06:55.000+0000;a2pQv000000Q6K9IAK;;Charging_Post;;2.0;Public;;89882390000798627694;ES*EDPE00282;Interior Park;1.0;22.0;;;Solo;-3.65365;40.557585;OrderedDict({'latitude': -3.65365, 'longitude': 40.557585});2.0;a4pQv0000007YRZIA2;CHAGO | EVF200 3PH  2x22kW;20197543;44.0;0.0;1.0;a48Qv000000la0bIAA;-3.65365;40.557585
a2pQv000000Q6KAIA0;005b0000005zonLAAQ;False;CT-0183663;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsUIAW;False;GA;;;False;;False;;;;a2pQv000000Q6KAIA0;02iQv000007ASsUIAW;GA;1.0;a48Qv000000la0cIAA;00283;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T11:07:33.000+0000;0057S000002x5adQAA;2026-06-30T11:07:33.000+0000;a2pQv000000Q6KAIA0;;Charging_Post;;2.0;Public;;89882390000798627686;ES*EDPE00283;Interior Park;1.0;22.0;;;Solo;-3.65365;40.557585;OrderedDict({'latitude': -3.65365, 'longitude': 40.557585});2.0;a4pQv0000007YRZIA2;CHAGO | EVF200 3PH  2x22kW;20197543;44.0;0.0;1.0;a48Qv000000la0cIAA;-3.65365;40.557585
a2pQv000000Q6KBIA0;005b0000005zonLAAQ;False;CT-0183664;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsVIAW;False;GA;;;False;;False;;;;a2pQv000000Q6KBIA0;02iQv000007ASsVIAW;GA;1.0;a48Qv000000la0dIAA;00590;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T11:14:44.000+0000;0057S000002x5adQAA;2026-06-30T11:14:44.000+0000;a2pQv000000Q6KBIA0;;Charging_Post;;2.0;Public;;89882390000798627280;ES*EDPE00590;Interior Park;1.0;22.0;;;Mural;-3.671316488;40.50801837;OrderedDict({'latitude': -3.671316488, 'longitude': 40.50801837});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;0.0;a48Qv000000la0dIAA;-3.671316488;40.50801837
a2pQv000000Q6KCIA0;005b0000005zonLAAQ;False;CT-0183665;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsWIAW;False;GA;;;False;;False;;;;a2pQv000000Q6KCIA0;02iQv000007ASsWIAW;GA;1.0;a48Qv000000la0eIAA;00591;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T11:16:33.000+0000;0057S000002x5adQAA;2026-06-30T11:16:33.000+0000;a2pQv000000Q6KCIA0;;Charging_Post;;2.0;Public;;89882390000798627272;ES*EDPE00591;Interior Park;1.0;22.0;;;Mural;-3.671316488;40.50801837;OrderedDict({'latitude': -3.671316488, 'longitude': 40.50801837});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;1.0;a48Qv000000la0eIAA;-3.671316488;40.50801837
a2pQv000000Q6KDIA0;005b0000005zonLAAQ;False;CT-0183666;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsXIAW;False;GA;;;False;;False;;;;a2pQv000000Q6KDIA0;02iQv000007ASsXIAW;GA;1.0;a48Qv000000la0fIAA;00594;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T11:18:05.000+0000;0057S000002x5adQAA;2026-06-30T11:18:05.000+0000;a2pQv000000Q6KDIA0;;Charging_Post;;2.0;Public;;8988239000798627850;ES*EDPE00594;Interior Park;1.0;7.4;;;Mural;-3.689447246;40.39054161;OrderedDict({'latitude': -3.689447246, 'longitude': 40.39054161});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;1.0;a48Qv000000la0fIAA;-3.689447246;40.39054161
a2pQv000000Q6KEIA0;005b0000005zonLAAQ;False;CT-0183667;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsYIAW;False;GA;;;False;;False;;;;a2pQv000000Q6KEIA0;02iQv000007ASsYIAW;GA;1.0;a48Qv000000la0gIAA;00595;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T11:19:27.000+0000;0057S000002x5adQAA;2026-06-30T11:19:27.000+0000;a2pQv000000Q6KEIA0;;Charging_Post;;2.0;Public;;8988239000798627868;ES*EDPE00595;Interior Park;1.0;7.4;;;Mural;-3.689447246;40.39054161;OrderedDict({'latitude': -3.689447246, 'longitude': 40.39054161});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;1.0;a48Qv000000la0gIAA;-3.689447246;40.39054161
a2pQv000000Q6KFIA0;005b0000005zonLAAQ;False;CT-0183668;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsZIAW;False;GA;;;False;;False;;;;a2pQv000000Q6KFIA0;02iQv000007ASsZIAW;GA;1.0;a48Qv000000la0hIAA;00596;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T11:20:56.000+0000;0057S000002x5adQAA;2026-06-30T11:20:56.000+0000;a2pQv000000Q6KFIA0;;Charging_Post;;2.0;Public;;8988239000798627835;ES*EDPE00596;Interior Park;1.0;7.4;;;Mural;-3.689447246;40.39054161;OrderedDict({'latitude': -3.689447246, 'longitude': 40.39054161});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;1.0;a48Qv000000la0hIAA;-3.689447246;40.39054161
a2pQv000000Q6KGIA0;005b0000005zonLAAQ;False;CT-0183669;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsaIAG;False;GA;;;False;;False;;;;a2pQv000000Q6KGIA0;02iQv000007ASsaIAG;GA;1.0;a48Qv000000la0iIAA;00597;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T11:21:43.000+0000;0057S000002x5adQAA;2026-06-30T11:21:43.000+0000;a2pQv000000Q6KGIA0;;Charging_Post;;2.0;Public;;8988239000798627843;ES*EDPE00597;Interior Park;1.0;7.4;;;Mural;-3.689447246;40.39054161;OrderedDict({'latitude': -3.689447246, 'longitude': 40.39054161});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;1.0;a48Qv000000la0iIAA;-3.689447246;40.39054161
a2pQv000000Q6KHIA0;005b0000005zonLAAQ;False;CT-0183670;EUR;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2025-03-26T12:39:44.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:07.000+0000;;;False;;;;True;;1.0;0.0;;BT;;02iQv000007ASsbIAG;False;GA;;;False;;False;;;;a2pQv000000Q6KHIA0;02iQv000007ASsbIAG;GA;1.0;a48Qv000000la0jIAA;00604;EUR;0123X000000eQvDQAU;2025-03-26T12:42:03.000+0000;005b0000005zonLAAQ;2026-06-30T11:51:38.000+0000;0057S000002x5adQAA;2026-06-30T11:51:38.000+0000;a2pQv000000Q6KHIA0;;Charging_Post;;2.0;Public;;89882390000798627421;ES*EDPE00604;Interior Park;1.0;7.4;;;Mural;-3.870298173;40.0860889;OrderedDict({'latitude': -3.870298173, 'longitude': 40.0860889});1.0;a4p7S000000LHyrQAG;Etrel | Inch Pro. T2S 3PH 1FC 1x22kW;20198606;22.0;2.0;1.0;a48Qv000000la0jIAA;-3.870298173;40.0860889
